benchmark,domain,n_agents,steps,topology,demand,lambda_opt,final_lambda_disagreement,final_disagreement,final_power_mismatch,final_cost_gap,final_dispatch_regret,return,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,strategy,task,task_name,family,value,seed,episode,phys_violation_frac,phys_infeasible,phys_max_loading,phys_pmin,phys_pmax
ed_abstract,abstract,6,70,ring_plus,5.661702202467833,2.028774383818332,0.19058916460132305,0.19058916460132305,1.4104816591555691,0.4044529384818702,0.04806230372111475,-0.4044529384818702,0.0,0.03225806451612903,8.0,8.0,1120.0,992.0,0.8857142857142857,0.11428571428571432,63488.0,64.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.9331258163615017,0.6403807315031282,0.35714285714285715,0.11929059055858529,-0.058961341936416126,37.0,1.0,1.2679491924311221,median,ed_abstract__median,ed_abstract__median,latency,8.0,8,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.5283212614850505,3.0664956415492144,0.008268313830987343,0.008268313830987343,0.38132338656391074,0.0,0.0016993177583751312,-0.0,0.0,0.04032258064516129,8.0,8.0,980.0,868.0,0.8857142857142857,0.11428571428571432,55552.0,64.0,0.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.9229217224591023,0.9763255458774667,0.7285714285714285,0.012796279883102174,-0.027267783369960948,57.0,1.0,0.9999999999999994,median,ed_abstract__median,ed_abstract__median,latency,8.0,9,0,,,,,
ed_abstract,abstract,6,70,ring_plus,5.4700953561938634,2.6155409706418986,3.163017535545776e-05,3.163017535545776e-05,0.2792137742407421,0.08070094582261461,0.001336945373403676,-0.08070094582261461,0.0,0.015232974910394265,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8480734945906264,0.808145895393083,0.5571428571428572,0.00031114968355134377,-0.04017627478446831,18.0,1.0,1.2679491924311226,median,ed_abstract__median,ed_abstract__median,latency,8.0,10,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.8973009723535945,2.1471324641013982,0.0013857565538255361,0.0013857565538255361,1.1388602230791287,0.0,0.012273108104622366,-0.0,0.0,0.017921146953405017,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8977216812298241,0.9624510226337103,0.7714285714285715,0.002533892690683988,-0.029528505932938723,39.0,1.0,1.4384471871911708,median,ed_abstract__median,ed_abstract__median,latency,8.0,11,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.195577562111571,3.10687124840827,0.0014581750481119367,0.0014581750481119367,0.12087992318013363,0.027815589153889556,0.000236578786009295,-0.027815589153889556,0.0,0.06048387096774194,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8929072391738215,0.7226690780843563,0.6142857142857143,0.0042935840232533546,-0.07501481601847733,19.0,1.0,1.7856802566224643,median,ed_abstract__median,ed_abstract__median,latency,8.0,12,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.03471426997243,2.6676182957664896,0.0065568975822785985,0.0065568975822785985,0.21954104007757635,0.040095769677128516,0.0005644241021683806,-0.040095769677128516,0.0,0.04032258064516129,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8692044971391688,0.5030550732102652,0.4857142857142857,0.04810093600039041,-0.021427523939152607,19.0,1.0,1.697224362268006,median,ed_abstract__median,ed_abstract__median,latency,8.0,13,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.1142325680871,3.0330532741315004,0.05116839312460112,0.05116839312460112,0.08744070926174885,0.0,0.0005380767784189924,-0.0,0.0,0.0492831541218638,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.9085212948079601,0.7115261485935559,0.44285714285714284,0.033443323810013185,-0.06600537903228715,36.0,1.0,1.4384471871911688,median,ed_abstract__median,ed_abstract__median,latency,8.0,14,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.309379337037815,2.743326953639417,0.0025138022628299695,0.0025138022628299695,0.3879066105592184,0.08192694685406868,0.001674511350040072,-0.08192694685406868,0.0,0.047491039426523295,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8743922134189595,0.9610927354371237,0.5428571428571428,0.0013478348480314036,-0.018934914086138677,40.0,1.0,1.3819660112501067,median,ed_abstract__median,ed_abstract__median,latency,8.0,15,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.321170054906997,2.2943083206960546,3.115458298602329e-05,3.115458298602329e-05,1.4966406154974727,0.28321396630023266,0.012293513547177197,-0.28321396630023266,0.0,0.02126099706744868,8.0,8.0,1540.0,1364.0,0.8857142857142857,0.11428571428571432,87296.0,64.0,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8315112170049697,0.8927523260039273,0.5857142857142857,3.4765632039147944e-05,-0.021768106930107122,18.0,1.0,1.8299135133739668,median,ed_abstract__median,ed_abstract__median,latency,8.0,16,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.59580674339883,2.600082024355599,0.0005822422309134298,0.0005822422309134298,0.4337291999015438,0.08907210966670223,0.0023277675695785823,-0.08907210966670223,0.0,0.015120967741935484,8.0,8.0,1120.0,992.0,0.8857142857142857,0.11428571428571432,63488.0,64.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8976852757186723,0.7754922415413974,0.5,0.004303797840396245,-0.019871484828761693,28.0,1.0,1.108780151289706,median,ed_abstract__median,ed_abstract__median,latency,8.0,17,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.186523363160682,2.6401221712237133,0.00028104357641598057,0.00028104357641598057,0.7959709180970131,0.19854930654053207,0.012858711231667447,-0.19854930654053207,0.0,0.05791788856304985,8.0,8.0,1540.0,1364.0,0.8857142857142857,0.11428571428571432,87296.0,64.0,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8070365799373811,0.8581286432435132,0.5428571428571428,0.0005222008533731598,-0.045664897640703805,19.0,1.0,2.381966011250105,median,ed_abstract__median,ed_abstract__median,latency,8.0,18,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.7945481770531035,3.971400975185647,0.0003775660817156754,0.0003775660817156754,0.2760153745891216,0.052446381102699884,0.0005843854528928873,-0.052446381102699884,0.0,0.036738351254480286,8.0,8.0,1260.0,1116.0,0.8857142857142857,0.11428571428571432,71424.0,64.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.8924390638216296,0.7282006125714244,0.5,0.0018996903272582755,-0.006437458554002474,29.0,1.0,1.6072437528048933,median,ed_abstract__median,ed_abstract__median,latency,8.0,19,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.3310658609541255,2.450748189077893,0.08110374149021324,0.08110374149021324,0.1617836435703799,0.036614913694490867,0.002462313022381635,-0.036614913694490867,0.21085112248991048,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2894470091162318,0.9590955194035861,0.3142857142857143,0.08110374132340284,-0.027912424859211554,4.0,1.0,1.4384471871911708,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,0,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.721040544577423,2.884027576728635,0.11457162870496071,0.11457162870496071,2.5986064335782313,0.0,0.047652159955401875,-0.0,0.23052240814111347,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,2800.0,2.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.23407864324010094,0.9785815178020081,0.05714285714285714,0.11457147032765949,-0.026667093058207844,3.0,1.0,1.5188056959079848,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,1,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.92899319952554,2.990931168233569,0.009720000000000017,0.009720000000000017,1.8469972698780124,0.0,0.03169917359459894,-0.0,0.20306718014219008,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,2800.0,2.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2696545672420066,0.9417021884764002,0.6571428571428571,0.00972000000000001,-0.05589204349406884,3.0,1.0,2.3819660112501047,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,2,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.0014035349279045,2.639249425068705,0.0,0.0,0.4940849784577024,0.0,0.002376747397026785,-0.0,0.1834952415205515,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.1954421014251602,0.9949823744823738,1.0,0.0,-0.050431937172559296,3.0,1.0,2.0000000000000004,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,3,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.7755887560065755,2.8912952616059213,0.3322421636942648,0.3322421636942648,2.5198437542337384,0.0,0.05109523822774022,-0.0,0.26673769641096745,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,2800.0,2.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.4361757473324165,0.9703787306946801,0.08571428571428572,0.33224184282861596,-0.03188976016137305,5.0,1.0,1.6972243622680052,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,4,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.345383066371439,3.3795090282240876,0.22292472616056846,0.22292472616056846,3.363361589939205,0.0,0.09694202755938977,-0.0,0.2218390099842098,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,3080.0,2.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.3544822890405386,0.9564571257222683,0.07142857142857142,0.22292465953114773,-0.01388236614366001,5.0,1.0,1.8299135133739668,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,5,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.734402593231453,2.6719381087315064,0.1292504930861127,0.1292504930861127,1.1537445266149922,0.0,0.014830890917572956,-0.0,0.23304129736614135,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2991564594112405,0.9720155688153842,0.2714285714285714,0.12925049282329115,-0.015382143270023553,4.0,1.0,1.1863934973516674,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,6,0,,,,,
ed_abstract,abstract,6,70,ring_plus,4.578698276905408,1.9254739598066002,0.07679999999986342,0.07679999999986342,1.0733479516504696,0.35606883465801215,0.032843698621619385,-0.35606883465801215,0.22559139065920156,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,2240.0,2.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.23523282255118816,0.9596194900718689,0.4,0.07679999999406054,-0.04392797449606631,3.0,1.0,1.4384471871911695,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,7,0,,,,,
ed_abstract,abstract,6,70,ring_plus,5.661702202467833,2.028774383818332,0.025077551020408116,0.025077551020408116,1.1284617210416403,0.3120395881688055,0.026907777730363763,-0.3120395881688055,0.20574861746973303,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,2240.0,2.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2520923221288922,0.9601496257347716,0.5714285714285714,0.025077551020406173,-0.06132579355900063,3.0,1.0,1.2679491924311221,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,8,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.5283212614850505,3.0664956415492144,0.043848979591615704,0.043848979591615704,2.2869775530259613,0.0,0.05300592527895034,-0.0,0.23012518023084683,0.0,0.0,0.0,980.0,980.0,1.0,0.0,1960.0,2.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2564823882194748,0.9721825123690755,0.38571428571428573,0.04384897958344191,-0.026759488144809114,3.0,1.0,0.9999999999999994,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,9,0,,,,,
ed_abstract,abstract,6,70,ring_plus,5.4700953561938634,2.6155409706418986,0.05072485207099838,0.05072485207099838,0.5443167540649014,0.0,0.0068752903886442,-0.0,0.2161417212738255,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.24139920589318223,0.9251449784853424,0.45714285714285713,0.050724852070490455,-0.03945208590024483,3.0,1.0,1.2679491924311226,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,10,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.8973009723535945,2.1471324641013982,0.08110374136187617,0.08110374136187617,1.4885137817323653,0.32337559485887324,0.02494577215892693,-0.32337559485887324,0.21664398688817732,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.23608896725756848,0.9411526013532654,0.2,0.08110373949479925,-0.028389677578537994,3.0,1.0,1.4384471871911708,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,11,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.195577562111571,3.10687124840827,0.08110374147630765,0.08110374147630765,1.8320851361228012,0.0,0.04893589985472523,-0.0,0.2157335749310066,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.25615357844449027,0.9838723113577317,0.2714285714285714,0.081103741035775,-0.07387702221236024,4.0,1.0,1.7856802566224643,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,12,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.03471426997243,2.6676182957664896,0.0431173469386137,0.0431173469386137,0.8009899037042745,0.0,0.006468586117491217,-0.0,0.20585222780048848,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.26656139296564785,0.9313641560422438,0.4,0.043117346931979036,-0.020905231805490674,3.0,1.0,1.697224362268006,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,13,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.1142325680871,3.0330532741315004,0.08110374017318908,0.08110374017318908,2.0567689506257896,0.0,0.046823961803036385,-0.0,0.21497288052313074,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2431162290357797,0.9419248388206227,0.11428571428571428,0.08110372758082006,-0.0655777312173073,3.0,1.0,1.4384471871911688,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,14,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.309379337037815,2.743326953639417,0.17301599952024022,0.17301599952024022,1.3783928363066282,0.0,0.024816425029675238,-0.0,0.24790761556986732,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.3315498540266252,0.9096244557738447,0.14285714285714285,0.17301599312431523,-0.01649916841103281,,0.0,1.3819660112501067,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,15,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.321170054906997,2.2943083206960546,0.22292342174473717,0.22292342174473717,0.5560520223343763,0.11553357633178454,0.014877571085656838,-0.11553357633178454,0.221201478549155,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,3080.0,2.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2713723720364118,0.9398488562381349,0.05714285714285714,0.22291876149140247,-0.018583931684939242,3.0,1.0,1.8299135133739668,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,16,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.59580674339883,2.600082024355599,0.08296981291705148,0.08296981291705148,0.6912145127759519,0.0,0.007266533543656516,-0.0,0.24863583038699857,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,2240.0,2.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.4621317388356676,0.7791749321356354,0.2857142857142857,0.08296981272616166,-0.018694519533245434,5.0,1.0,1.108780151289706,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,17,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.186523363160682,2.6401221712237133,0.03377495213484038,0.03377495213484038,0.49906338361689695,0.0,0.004497291299179378,-0.0,0.2056767994808554,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,3080.0,2.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.20406831117635177,0.974344029349709,0.5428571428571428,0.03377495213483665,-0.045186413232726326,3.0,1.0,2.381966011250105,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,18,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.7945481770531035,3.971400975185647,0.18370345732894874,0.18370345732894874,4.969626846836773,0.0,0.19018693683603918,-0.0,0.25326425664458213,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,2520.0,2.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.4233440809532876,0.8155770477400932,0.15714285714285714,0.18370345176000152,-0.003818517250470572,5.0,1.0,1.6072437528048933,median,ed_abstract__median,ed_abstract__median,bandwidth,1.0,19,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.3310658609541255,2.450748189077893,0.00901152683224456,0.00901152683224456,2.6115509689881877,0.6229356121037418,0.07163601586295687,-0.6229356121037418,0.030637786826297597,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.21172750799548054,0.9719777504734008,0.4,0.009011526813674519,-0.02894231364003968,3.0,1.0,1.4384471871911708,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,0,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.721040544577423,2.884027576728635,0.01273018371418873,0.01273018371418873,1.3158108120799854,0.25129160795221106,0.011525122565648973,-0.25129160795221106,0.029178181858857632,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.45411009492986004,0.9878837784832983,0.5142857142857142,0.012730183714006981,-0.028121970843790305,6.0,1.0,1.5188056959079848,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,1,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.92899319952554,2.990931168233569,0.0010800000000000284,0.0010800000000000284,0.6606660340933894,0.1393204163615238,0.004050377218696072,-0.1393204163615238,0.02715669260992094,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.41050489909197607,0.8605817718801767,0.7571428571428571,0.0010800000000000204,-0.05601547206549741,3.0,1.0,2.3819660112501047,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,2,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.0014035349279045,2.639249425068705,0.0,0.0,1.474710318180934,0.3423502950288827,0.02834119590044689,-0.3423502950288827,0.02614810267135523,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2297406274170033,0.9984767239227532,1.0,0.0,-0.05043193717255931,3.0,1.0,2.0000000000000004,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,3,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.7755887560065755,2.8912952616059213,0.03691579877699696,0.03691579877699696,1.5169393992637694,0.2975153960581046,0.016616446703393642,-0.2975153960581046,0.03406551559839137,0.0,0.0,0.0,1400.0,1400.0,1.0,0.0,5600.0,4.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.5444391980338941,0.8625998572632965,0.14285714285714285,0.036915784548321305,-0.036108708231619734,,0.0,1.6972243622680052,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,4,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.345383066371439,3.3795090282240876,0.024769414664483298,0.024769414664483298,0.6754203784079884,0.0,0.004165556866776895,-0.0,0.027122986662750398,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,6160.0,4.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.4515649100015146,0.8679982686137253,0.24285714285714285,0.02476941342812212,-0.016713156307889797,,0.0,1.8299135133739668,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,5,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.734402593231453,2.6719381087315064,0.014361165899205509,0.014361165899205509,1.9232489434023687,0.4388415682398326,0.034932086317482305,-0.4388415682398326,0.029379893601463876,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.3415369501785617,0.9589102188006045,0.4,0.014361165887356597,-0.017023419372693662,4.0,1.0,1.1863934973516674,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,6,0,,,,,
ed_abstract,abstract,6,70,ring_plus,4.578698276905408,1.9254739598066002,1.9199907016429578,1.9199907016429578,0.9596873885828154,0.37356146916901467,0.08456377159097479,-0.37356146916901467,0.2578628149530718,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,4480.0,4.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.9519758794148798,0.4864525896798686,0.5,1.9253136588258495,-0.017596678758307817,,0.0,1.4384471871911695,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,7,0,,,,,
ed_abstract,abstract,6,70,ring_plus,5.661702202467833,2.028774383818332,0.002786394557823088,0.002786394557823088,2.1089971578783384,0.6527128491020722,0.11982620649597417,-0.6527128491020722,0.028858862419661277,0.0,0.0,0.0,1120.0,1120.0,1.0,0.0,4480.0,4.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2647601849370777,0.9887731365346771,0.7285714285714285,0.0027863945578230883,-0.06164423865132326,5.0,1.0,1.2679491924311221,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,8,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.5283212614850505,3.0664956415492144,0.004872108843537342,0.004872108843537342,0.3559225963311077,0.07394522613002821,0.0014366515542407728,-0.07394522613002821,0.02813507538116113,0.0,0.0,0.0,980.0,980.0,1.0,0.0,3920.0,4.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.30255820213785645,0.9755718290091377,0.6142857142857143,0.004872108843532918,-0.02731630058406738,4.0,1.0,0.9999999999999994,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,9,0,,,,,
ed_abstract,abstract,6,70,ring_plus,5.4700953561938634,2.6155409706418986,0.005636094674556036,0.005636094674556036,1.6460999465991222,0.5153767132713234,0.047487629874247414,-0.5153767132713234,0.02614469638646258,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.16354551206766121,0.9940671116288454,0.5571428571428572,0.005636094674540073,-0.040096211005908294,3.0,1.0,1.2679491924311226,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,10,0,,,,,
ed_abstract,abstract,6,70,ring_plus,6.8973009723535945,2.1471324641013982,5.0764718442932715,5.0764718442932715,2.4744340009004446,0.0,0.21247452348133133,-0.0,0.10619737732776348,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,1.0,0.0,0.44285714285714284,5.076471844293261,0.04297272389191051,,0.0,1.4384471871911708,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,11,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.195577562111571,3.10687124840827,0.009011526832423527,0.009011526832423527,0.19791813231903976,0.0459654232202099,0.0008099823527939363,-0.0459654232202099,0.025880224955506764,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2637498612210474,0.9596817359881382,0.42857142857142855,0.00901152682087766,-0.07490691099298717,3.0,1.0,1.7856802566224643,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,12,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.03471426997243,2.6676182957664896,0.004790816326530627,0.004790816326530627,1.914643616845268,0.37553540929338175,0.030777825728792417,-0.37553540929338175,0.02727185393032502,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.27264303304601395,0.9681091794410466,0.6428571428571429,0.004790816326530626,-0.021452753671377573,3.0,1.0,1.697224362268006,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,13,0,,,,,
ed_abstract,abstract,6,70,ring_plus,8.1142325680871,3.0330532741315004,0.009011526832955375,0.009011526832955375,0.38619107380051787,0.07369224804040711,0.0016252837703569047,-0.07369224804040711,0.028385930755728286,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.2893955149638697,0.972921380299565,0.5714285714285714,0.009011526832953322,-0.06660761997931065,5.0,1.0,1.4384471871911688,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,14,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.309379337037815,2.743326953639417,0.019223999880112648,0.019223999880112648,1.6574717660834883,0.3729831176814255,0.03007546314157833,-0.3729831176814255,0.030658471780923464,0.0,0.0,0.0,1260.0,1260.0,1.0,0.0,5040.0,4.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.3783957060840153,0.9738967842188422,0.24285714285714285,0.019223998331776255,-0.01869619697732035,5.0,1.0,1.3819660112501067,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,15,0,,,,,
ed_abstract,abstract,6,70,ring_plus,7.321170054906997,2.2943083206960546,0.024769414793845115,0.024769414793845115,4.095540003675538,0.8474728517397658,0.1061021174601705,-0.8474728517397658,0.029758479019029862,0.0,0.0,0.0,1540.0,1540.0,1.0,0.0,6160.0,4.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,median,0.4959105221198574,0.9663369773958065,0.4142857142857143,0.024769414776958633,-0.02141470321280913,7.0,1.0,1.8299135133739668,median,ed_abstract__median,ed_abstract__median,bandwidth,2.0,16,0,,,,,
