benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
flocking,40,60,ring_plus,-3.398373968521361e-08,3.398373968521361e-08,0.0,0.1,0.0,0.0,17040.0,15336.0,0.9,0.09999999999999998,981504.0,64.0,0.0,15336.0,0.0,0.0,1704.0,0.0,0.0,0.0,mean,0.7136583971462915,0.9952070242177522,1.0,3.247832373329527e-07,-1.3099870639518576,9.0,1.0,1.8704149342977936,1.8246819004185753,flocking_mean,flocking_mean,msg_drop,0.1,1,0
flocking,40,60,ring_plus,-2.537201246850859e-10,2.537201246850859e-10,0.0,0.10173611111111111,0.0,0.0,20160.0,18109.0,0.8982638888888889,0.10173611111111114,1158976.0,64.0,0.0,18109.0,0.0,0.0,2051.0,0.0,0.0,0.0,mean,0.6559623495137941,0.9981696390291617,1.0,5.143952281567885e-09,-1.456581908126283,8.0,1.0,2.919129404845244,2.8609379286529,flocking_mean,flocking_mean,msg_drop,0.1,2,0
flocking,40,60,ring_plus,-2.1103532471769454e-08,2.1103532471769454e-08,0.0,0.0996551724137931,0.0,0.0,17400.0,15666.0,0.9003448275862069,0.09965517241379307,1002624.0,64.0,0.0,15666.0,0.0,0.0,1734.0,0.0,0.0,0.0,mean,0.7082991383358411,0.9954010763527386,1.0,2.171820849881794e-07,-1.5241126075495168,8.0,1.0,2.5313155292563594,2.4775322596297142,flocking_mean,flocking_mean,msg_drop,0.1,3,0
flocking,40,60,ring_plus,-3.8599537647502474e-08,3.8599537647502474e-08,0.0,0.09952830188679246,0.0,0.0,19080.0,17181.0,0.9004716981132076,0.0995283018867924,1099584.0,64.0,0.0,17181.0,0.0,0.0,1899.0,0.0,0.0,0.0,mean,0.716646683624691,0.995942567075088,1.0,3.685599572265156e-07,-1.3073211175190214,9.0,1.0,2.8450314110379797,2.7736351121305445,flocking_mean,flocking_mean,msg_drop,0.1,4,0
flocking,40,60,ring_plus,-1.0912886742823494e-07,1.0912886742823494e-07,0.0,0.09946581196581196,0.0,0.0,18720.0,16858.0,0.900534188034188,0.09946581196581195,1078912.0,64.0,0.0,16858.0,0.0,0.0,1862.0,0.0,0.0,0.0,mean,0.729285454142061,0.9947313896114677,1.0,9.061828607943043e-07,-1.4403109443468778,9.0,1.0,2.563412626110077,2.5183544314024355,flocking_mean,flocking_mean,msg_drop,0.1,5,0
flocking,40,60,ring_plus,-2.7865421817301095e-08,2.7865421817301095e-08,0.0,0.09794600938967137,0.0,0.0,17040.0,15371.0,0.9020539906103286,0.09794600938967135,983744.0,64.0,0.0,15371.0,0.0,0.0,1669.0,0.0,0.0,0.0,mean,0.7159989223096866,0.9929059459343483,1.0,2.2876258212413992e-07,-1.0098572272853965,8.0,1.0,2.2353075819543733,2.168040972509808,flocking_mean,flocking_mean,msg_drop,0.1,6,0
flocking,40,60,ring_plus,-7.284180650027332e-09,7.284180650027332e-09,0.0,0.10021929824561404,0.0,0.0,18240.0,16412.0,0.899780701754386,0.10021929824561404,1050368.0,64.0,0.0,16412.0,0.0,0.0,1828.0,0.0,0.0,0.0,mean,0.6956355977174543,0.9959481119500821,1.0,8.20366897461343e-08,-1.307156770287296,8.0,1.0,2.088773022936588,2.054712448927074,flocking_mean,flocking_mean,msg_drop,0.1,7,0
flocking,40,60,ring_plus,-1.8198788030330692e-07,1.8198788030330692e-07,0.0,0.10433558558558559,0.0,0.0,17760.0,15907.0,0.8956644144144145,0.10433558558558553,1018048.0,64.0,0.0,15907.0,0.0,0.0,1853.0,0.0,0.0,0.0,mean,0.7386623511961967,0.9901462975135952,1.0,1.284826432591364e-06,-1.2712772211372703,8.0,1.0,2.234234449997726,2.181195915990362,flocking_mean,flocking_mean,msg_drop,0.1,8,0
flocking,40,60,ring_plus,-1.0728327761912625e-08,1.0728327761912625e-08,0.0,0.10164319248826291,0.0,0.0,17040.0,15308.0,0.8983568075117371,0.10164319248826292,979712.0,64.0,0.0,15308.0,0.0,0.0,1732.0,0.0,0.0,0.0,mean,0.698384527575436,0.9937899339184253,1.0,1.049047477605057e-07,-1.2902570578351122,9.0,1.0,2.140351993937301,2.0949722278776117,flocking_mean,flocking_mean,msg_drop,0.1,9,0
flocking,40,60,ring_plus,-2.679944063122143e-09,2.679944063122143e-09,0.0,0.2978040540540541,0.0,0.0,17760.0,12471.0,0.7021959459459459,0.2978040540540541,798144.0,64.0,0.0,12471.0,0.0,0.0,5289.0,0.0,0.0,0.0,mean,0.6896011069738397,0.9942167986597916,1.0,3.432523576572481e-08,-0.9011032321072798,8.0,1.0,2.4252258299166085,1.9197248120793338,flocking_mean,flocking_mean,msg_drop,0.3,0,0
