benchmark,n_agents,steps,topology,n_edges,k_colors,return,final_conflicts,final_conflict_frac,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,task,task_name,family,value,seed,episode
dcop_minsum,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,419840.0,128.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.00011748246994956398,0.6462804036489715,1.0,0.0,-0.275,3.0,1.0,0.7280978425891074,dcop_minsum,dcop_minsum,latency,0.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3600.0,1.0,0.0,460800.0,128.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.1857591806955914,0.30896466781109466,0.925,0.0,-0.35,9.0,1.0,0.5276394113913421,dcop_minsum,dcop_minsum,latency,0.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-17.0,17.0,0.3695652173913043,17.0,0.0,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,471040.0,128.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.5,14.5,0.2,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,latency,0.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,368640.0,128.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.0001071773462536297,0.6624067863220915,1.0,0.0,-0.25,3.0,1.0,0.37292756063084187,dcop_minsum,dcop_minsum,latency,0.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-3.0,3.0,0.06521739130434782,3.0,0.0,0.0030570652173913045,0.0,0.0,3680.0,3680.0,1.0,0.0,471040.0,128.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.07535223114927193,0.38537952174811885,0.55,2.625,-0.275,7.0,1.0,0.3541200301325499,dcop_minsum,dcop_minsum,latency,0.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-3.0,3.0,0.07317073170731707,3.0,0.0,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,419840.0,128.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.08356746304268925,0.363822955280949,0.625,1.75,-0.025,7.0,1.0,0.6798047431008131,dcop_minsum,dcop_minsum,latency,0.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,1.0,0.0,512000.0,128.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.00010961502039017447,0.6653822987978404,1.0,0.0,-0.275,3.0,1.0,0.9519929129079138,dcop_minsum,dcop_minsum,latency,0.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2880.0,2808.0,0.975,0.025000000000000022,359424.0,128.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.0019766054745057,0.5631367058190282,1.0,0.0,-0.325,4.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,latency,1.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4080.0,3978.0,0.975,0.025000000000000022,509184.0,128.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.22837900719682766,0.3193305256823661,0.975,0.0,-0.225,10.0,1.0,0.6661370859762062,dcop_minsum,dcop_minsum,latency,1.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.5690916608396444,0.23284629827360837,0.975,0.0,-0.3,18.0,1.0,0.5767138582645176,dcop_minsum,dcop_minsum,latency,1.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3280.0,3198.0,0.975,0.025000000000000022,409344.0,128.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.034957140801814356,0.43412101781881673,1.0,0.0,-0.275,6.0,1.0,0.7280978425891074,dcop_minsum,dcop_minsum,latency,1.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3600.0,3510.0,0.975,0.025000000000000022,449280.0,128.0,0.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.5956200044063278,0.19109051128420163,0.925,0.0,-0.35,18.0,1.0,0.5276394113913421,dcop_minsum,dcop_minsum,latency,1.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-17.0,17.0,0.3695652173913043,17.0,0.0,0.0,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.6666666666666666,0.75,0.75,14.25,0.2,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,latency,1.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2880.0,2808.0,0.975,0.025000000000000022,359424.0,128.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.03241537657737789,0.45525849973504107,1.0,0.0,-0.25,6.0,1.0,0.37292756063084187,dcop_minsum,dcop_minsum,latency,1.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-2.0,2.0,0.043478260869565216,2.0,0.0,0.0010451505016722408,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.4350798281881388,0.24816977341928204,0.825,2.375,-0.3,14.0,1.0,0.3541200301325499,dcop_minsum,dcop_minsum,latency,1.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-5.0,5.0,0.12195121951219512,5.0,0.0,0.0,1.0,1.0,3280.0,3198.0,0.975,0.025000000000000022,409344.0,128.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.45967627056621974,0.22257084036368713,0.825,4.0,0.025,14.0,1.0,0.6798047431008131,dcop_minsum,dcop_minsum,latency,1.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4000.0,3900.0,0.975,0.025000000000000022,499200.0,128.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.032455080448466594,0.45916976144795985,1.0,0.0,-0.275,6.0,1.0,0.9519929129079138,dcop_minsum,dcop_minsum,latency,1.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2880.0,2736.0,0.95,0.050000000000000044,350208.0,128.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.032198584598705886,0.44721773452371394,1.0,0.0,-0.325,6.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,latency,2.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4080.0,3876.0,0.95,0.050000000000000044,496128.0,128.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.46812980954685474,0.2520625762794926,0.975,0.0,-0.225,15.0,1.0,0.6661370859762062,dcop_minsum,dcop_minsum,latency,2.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7478408287051315,0.1935634921502566,0.975,0.0,-0.3,27.0,1.0,0.5767138582645176,dcop_minsum,dcop_minsum,latency,2.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3280.0,3116.0,0.95,0.050000000000000044,398848.0,128.0,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.1704531728126671,0.33843368358389314,1.0,0.0,-0.275,9.0,1.0,0.7280978425891074,dcop_minsum,dcop_minsum,latency,2.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3600.0,3420.0,0.95,0.050000000000000044,437760.0,128.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.773417399587843,0.1471504046833968,0.925,0.0,-0.35,27.0,1.0,0.5276394113913421,dcop_minsum,dcop_minsum,latency,2.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-8.0,8.0,0.17391304347826086,8.0,0.0,0.0,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7840526816831157,0.5999999999999999,0.85,8.375,-0.025,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,latency,2.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2880.0,2736.0,0.95,0.050000000000000044,350208.0,128.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.1604993480546594,0.3624206687456245,1.0,0.0,-0.25,9.0,1.0,0.37292756063084187,dcop_minsum,dcop_minsum,latency,2.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-1.0,1.0,0.021739130434782608,1.0,0.0,0.0006435926773455377,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.6560263659273905,0.1958266687899587,0.875,1.75,-0.325,21.0,1.0,0.3541200301325499,dcop_minsum,dcop_minsum,latency,2.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-8.0,8.0,0.1951219512195122,8.0,0.0,0.0,2.0,2.0,3280.0,3116.0,0.95,0.050000000000000044,398848.0,128.0,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.6810554191000909,0.1677983693472539,0.875,5.75,0.1,21.0,1.0,0.6798047431008131,dcop_minsum,dcop_minsum,latency,2.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4000.0,3800.0,0.95,0.050000000000000044,486400.0,128.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.16004375277417468,0.36688210863325244,1.0,0.0,-0.275,9.0,1.0,0.9519929129079138,dcop_minsum,dcop_minsum,latency,2.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2880.0,2592.0,0.9,0.09999999999999998,331776.0,128.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.2138013541494743,0.33261505588380136,1.0,0.0,-0.325,10.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,latency,4.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4080.0,3672.0,0.9,0.09999999999999998,470016.0,128.0,0.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7211492665780027,0.19490827276641454,0.975,0.25,-0.225,25.0,1.0,0.6661370859762062,dcop_minsum,dcop_minsum,latency,4.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-1.0,1.0,0.021739130434782608,1.0,0.0,0.0,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9426466513683257,0.6899125718332488,0.975,1.0,-0.275,,0.0,0.5767138582645176,dcop_minsum,dcop_minsum,latency,4.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3280.0,2952.0,0.9,0.09999999999999998,377856.0,128.0,0.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.46502541078850973,0.24981763639593335,1.0,0.0,-0.275,15.0,1.0,0.7280978425891074,dcop_minsum,dcop_minsum,latency,4.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-1.0,1.0,0.022222222222222223,1.0,0.0,0.0,4.0,4.0,3600.0,3240.0,0.9,0.09999999999999998,414720.0,128.0,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9818090053592908,0.11935538048918626,0.925,3.5,-0.325,,0.0,0.5276394113913421,dcop_minsum,dcop_minsum,latency,4.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-6.0,6.0,0.13043478260869565,6.0,0.0,0.0,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8906113216902892,0.4285714285714287,0.925,7.625,-0.075,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,latency,4.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2880.0,2592.0,0.9,0.09999999999999998,331776.0,128.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.4459357385999943,0.27757359218003275,1.0,0.0,-0.25,15.0,1.0,0.37292756063084187,dcop_minsum,dcop_minsum,latency,4.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-3.0,3.0,0.06521739130434782,3.0,0.0,0.0,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8348369710038314,0.15301599516619302,0.95,0.625,-0.275,35.0,1.0,0.3541200301325499,dcop_minsum,dcop_minsum,latency,4.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-2.0,2.0,0.04878048780487805,2.0,0.0,0.0,4.0,4.0,3280.0,2952.0,0.9,0.09999999999999998,377856.0,128.0,0.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8541359452591245,0.1213536621734086,0.95,0.75,-0.05,35.0,1.0,0.6798047431008131,dcop_minsum,dcop_minsum,latency,4.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4000.0,3600.0,0.9,0.09999999999999998,460800.0,128.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.4441765048770737,0.2827904707545209,1.0,0.0,-0.275,15.0,1.0,0.9519929129079138,dcop_minsum,dcop_minsum,latency,4.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2880.0,2304.0,0.8,0.19999999999999996,294912.0,128.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.5515639083640709,0.24404762996868035,1.0,0.0,-0.325,18.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,latency,8.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-1.0,1.0,0.0196078431372549,1.0,0.0,0.0,8.0,8.0,4080.0,3264.0,0.8,0.19999999999999996,417792.0,128.0,0.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9524164754643001,0.7810990872898023,1.0,1.375,-0.2,,0.0,0.6661370859762062,dcop_minsum,dcop_minsum,latency,8.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-3.0,3.0,0.06521739130434782,3.0,0.0,0.0,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9337183220594224,0.8160653309542192,0.975,2.625,-0.225,,0.0,0.5767138582645176,dcop_minsum,dcop_minsum,latency,8.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3280.0,2624.0,0.8,0.19999999999999996,335872.0,128.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7482116263434851,0.18593055860187657,1.0,0.0,-0.275,27.0,1.0,0.7280978425891074,dcop_minsum,dcop_minsum,latency,8.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-3.0,3.0,0.06666666666666667,3.0,0.0,0.0,8.0,8.0,3600.0,2880.0,0.8,0.19999999999999996,368640.0,128.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8992982396011381,0.2727272727272726,0.95,4.5,-0.275,,0.0,0.5276394113913421,dcop_minsum,dcop_minsum,latency,8.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-9.0,9.0,0.1956521739130435,9.0,0.0,0.0,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9567314367694819,0.2727272727272725,0.95,8.625,0.0,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,latency,8.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2880.0,2304.0,0.8,0.19999999999999996,294912.0,128.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7291391518064927,0.21900433257808338,1.0,0.0,-0.25,27.0,1.0,0.37292756063084187,dcop_minsum,dcop_minsum,latency,8.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-2.0,2.0,0.043478260869565216,2.0,0.0,0.0,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9086879874481018,0.778773479490084,1.0,2.0,-0.3,,0.0,0.3541200301325499,dcop_minsum,dcop_minsum,latency,8.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-1.0,1.0,0.024390243902439025,1.0,0.0,0.0,8.0,8.0,3280.0,2624.0,0.8,0.19999999999999996,335872.0,128.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9727794125642946,0.7701810310173677,1.0,1.375,-0.075,,0.0,0.6798047431008131,dcop_minsum,dcop_minsum,latency,8.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4000.0,3200.0,0.8,0.19999999999999996,409600.0,128.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.7268080822384964,0.22533283794466774,1.0,0.0,-0.275,27.0,1.0,0.9519929129079138,dcop_minsum,dcop_minsum,latency,8.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,8.707872804359111,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,11520.0,4.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.03934908525685778,0.41524093264481765,1.0,0.0,-0.325,6.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,bandwidth,1.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-21.0,21.0,0.4117647058823529,21.0,8.303960935157574,0.0,0.0,0.0,4080.0,4080.0,1.0,0.0,16320.0,4.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9671148414246411,0.14013514935643234,0.55,18.125,0.3,,0.0,0.6661370859762062,dcop_minsum,dcop_minsum,bandwidth,1.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-16.0,16.0,0.34782608695652173,16.0,8.300511141172322,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.425,11.625,0.1,,0.0,0.5767138582645176,dcop_minsum,dcop_minsum,bandwidth,1.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-7.0,7.0,0.17073170731707318,7.0,8.425678103747636,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,13120.0,4.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8447478487215886,0.37052177671716047,0.6,7.0,-0.1,,0.0,0.7280978425891074,dcop_minsum,dcop_minsum,bandwidth,1.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-13.0,13.0,0.28888888888888886,13.0,8.419268365820818,0.0,0.0,0.0,3600.0,3600.0,1.0,0.0,14400.0,4.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0035247673207757,0.0077883799342620685,0.525,17.125,-0.025,,0.0,0.5276394113913421,dcop_minsum,dcop_minsum,bandwidth,1.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-32.0,32.0,0.6956521739130435,32.0,8.400018283043192,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8372763370187409,0.4241431179723758,0.55,21.125,0.575,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,bandwidth,1.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-2.0,2.0,0.05555555555555555,2.0,8.503003924345471,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,11520.0,4.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8916423545091842,0.6974189956668154,0.9,2.0,-0.2,,0.0,0.37292756063084187,dcop_minsum,dcop_minsum,bandwidth,1.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-8.0,8.0,0.17391304347826086,8.0,8.294562038698537,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9857606029797532,0.022517786342597712,0.475,9.125,-0.15,,0.0,0.3541200301325499,dcop_minsum,dcop_minsum,bandwidth,1.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-17.0,17.0,0.4146341463414634,17.0,8.557893767457575,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,13120.0,4.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.475,13.5,0.325,,0.0,0.6798047431008131,dcop_minsum,dcop_minsum,bandwidth,1.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-10.0,10.0,0.2,10.0,8.34051831636173,0.0,0.0,0.0,4000.0,4000.0,1.0,0.0,16000.0,4.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.525,19.875,-0.025,,0.0,0.9519929129079138,dcop_minsum,dcop_minsum,bandwidth,1.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.9167570055552858,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,23040.0,8.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.03934908525685778,0.41524093264481765,1.0,0.0,-0.325,6.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,bandwidth,2.0,0,0
dcop_minsum,24,40,ring_plus,51,4,-21.0,21.0,0.4117647058823529,21.0,0.8074990173602615,0.0,0.0,0.0,4080.0,4080.0,1.0,0.0,32640.0,8.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9671148414246411,0.14013514935643234,0.55,18.125,0.3,,0.0,0.6661370859762062,dcop_minsum,dcop_minsum,bandwidth,2.0,1,0
dcop_minsum,24,40,ring_plus,46,4,-16.0,16.0,0.34782608695652173,16.0,0.8066973498741015,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.425,11.625,0.1,,0.0,0.5767138582645176,dcop_minsum,dcop_minsum,bandwidth,2.0,2,0
dcop_minsum,24,40,ring_plus,41,4,-7.0,7.0,0.17073170731707318,7.0,0.8401305063345025,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,26240.0,8.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8447478487215886,0.37052177671716047,0.6,7.0,-0.1,,0.0,0.7280978425891074,dcop_minsum,dcop_minsum,bandwidth,2.0,3,0
dcop_minsum,24,40,ring_plus,45,4,-13.0,13.0,0.28888888888888886,13.0,0.838881550500756,0.0,0.0,0.0,3600.0,3600.0,1.0,0.0,28800.0,8.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0035247673207757,0.0077883799342620685,0.525,17.125,-0.025,,0.0,0.5276394113913421,dcop_minsum,dcop_minsum,bandwidth,2.0,4,0
dcop_minsum,24,40,ring_plus,46,4,-32.0,32.0,0.6956521739130435,32.0,0.8335809601230216,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8372763370187409,0.4241431179723758,0.55,21.125,0.575,,0.0,0.6625865705641144,dcop_minsum,dcop_minsum,bandwidth,2.0,5,0
dcop_minsum,24,40,ring_plus,36,4,-2.0,2.0,0.05555555555555555,2.0,0.8619801297052239,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,23040.0,8.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.8916423545091842,0.6974189956668154,0.9,2.0,-0.2,,0.0,0.37292756063084187,dcop_minsum,dcop_minsum,bandwidth,2.0,6,0
dcop_minsum,24,40,ring_plus,46,4,-8.0,8.0,0.17391304347826086,8.0,0.8048884282533567,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.9857606029797532,0.022517786342597712,0.475,9.125,-0.15,,0.0,0.3541200301325499,dcop_minsum,dcop_minsum,bandwidth,2.0,7,0
dcop_minsum,24,40,ring_plus,41,4,-17.0,17.0,0.4146341463414634,17.0,0.8762838633449608,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,26240.0,8.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.475,13.5,0.325,,0.0,0.6798047431008131,dcop_minsum,dcop_minsum,bandwidth,2.0,8,0
dcop_minsum,24,40,ring_plus,50,4,-10.0,10.0,0.2,10.0,0.8172729605719339,0.0,0.0,0.0,4000.0,4000.0,1.0,0.0,32000.0,8.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,1.0,0.0,0.525,19.875,-0.025,,0.0,0.9519929129079138,dcop_minsum,dcop_minsum,bandwidth,2.0,9,0
dcop_minsum,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.15971185676064023,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,34560.0,12.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,minsum,0.03934908525685778,0.41524093264481765,1.0,0.0,-0.325,6.0,1.0,0.5162054954881106,dcop_minsum,dcop_minsum,bandwidth,3.0,0,0
