return,steps,comm_mse,comm_zero_frac,comm_age_mean,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,benchmark,algo,n_agents,task,task_name,family,value,seed,episode
-2823.8439903259277,24.0,0.0,0.755,1.0,48.0,14.0,0.2916666666666667,0.7083333333333333,3584.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,3,0
-2823.8439903259277,24.0,0.0,0.6325,1.0,48.0,21.0,0.4375,0.5625,5376.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,4,0
-2823.8439903259277,24.0,0.0,0.79,1.0,48.0,12.0,0.25,0.75,3072.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,5,0
-2823.8439903259277,24.0,0.0,0.7025,1.0,48.0,17.0,0.3541666666666667,0.6458333333333333,4352.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,6,0
-2823.8439903259277,24.0,0.0,0.755,1.0,48.0,14.0,0.2916666666666667,0.7083333333333333,3584.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,7,0
-2823.8439903259277,24.0,0.0,0.755,1.0,48.0,14.0,0.2916666666666667,0.7083333333333333,3584.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,8,0
-2823.8439903259277,24.0,0.0,0.79,1.0,48.0,12.0,0.25,0.75,3072.0,256.0,wntr,random,2,wntr_random,wntr_random,msg_drop,0.7,9,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,0,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,1,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,2,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,3,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,4,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,5,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,6,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,7,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,8,0
-2823.8439903259277,24.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,wntr,random,2,wntr_random,wntr_random,msg_drop,1.0,9,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,0,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,1,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,2,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,3,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,4,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,5,0
-2823.8439903259277,24.0,0.0,0.16,1.0,48.0,48.0,1.0,0.0,12288.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,0.0,6,0
